2024-04-23,00:04:31,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,pr_val,score_val, avg_score_val
2024-04-23,04:11:04,155,10.056173268473456,-12.36858441739902,-2.2882489894093987,-12.36858441739902,22.696129820336438,104.29520417683318,0.09350308030843735,825240,-10.332453825857524,-11.253012600980039,-11.253012600980043, -4.861579169949788
2024-04-23,04:13:49,156,10.056173268473456,46.91461306186551,2.297708479538697,46.91461306186551,22.653160490651338,104.29520417683318,0.08191794157028198,830530,-10.332453825857524,-10.054562083940677,-10.05456208394068, -4.897269362922482
2024-04-23,04:16:35,157,10.056173268473456,11.194309195813723,1.1057166462987624,11.19430919581373,22.828394994132967,104.29520417683318,0.06913776695728302,835820,-10.332453825857524,-12.178967263869577,-12.17896726386958, -4.948140536312885
2024-04-23,04:19:22,158,10.056173268473456,-4.911891190016804,-0.9903786163376995,-4.911891190016803,22.62550570290063,104.29520417683318,0.04986097663640976,841110,-10.332453825857524,-5.20700668607974,-5.207006686079737, -4.994364532733765
2024-04-23,04:22:09,159,10.056173268473456,20.766264649304066,2.283180756688456,20.766264649304077,22.508838703791984,104.29520417683318,0.09484140574932098,846400,-10.332453825857524,-8.915616152501183,-8.915616152501187, -5.103098122229201
2024-04-23,04:24:57,160,10.056173268473456,7.844454620676866,0.39814727796774635,7.844454620676871,22.512880683661514,104.29520417683318,0.012800374999642372,851690,-10.332453825857524,-14.61075771503828,-14.610757715038275, -5.284622152130052
2024-04-23,04:27:47,161,10.056173268473456,-7.257657371532278,-1.5296417139289042,-7.257657371532275,22.296579426383424,104.29520417683318,0.043385688215494156,856980,-10.332453825857524,-8.49352950148119,-8.493529501481191, -5.379877928300854
2024-04-23,04:30:38,162,10.056173268473456,19.281094954851618,1.7777666250706028,19.281094954851625,22.666845841928065,104.29520417683318,0.06119372695684433,862270,-10.332453825857524,-11.778239551249303,-11.7782395512493, -5.364697714379735
2024-04-23,04:33:30,163,10.056173268473456,-1.4242057649096251,-0.529140038548251,-1.4242057649096296,22.3983741644221,104.29520417683318,0.2507994771003723,867560,-10.332453825857524,0.6185529486339991,0.6185529486340045, -5.356251530039904
2024-04-23,04:36:24,164,10.056173268473456,29.302161319322284,2.790583755836171,29.302161319322295,22.493214139001367,104.29520417683318,0.0764341652393341,872850,-10.332453825857524,-9.000146936165908,-9.000146936165905, -5.448477171135243
2024-04-23,04:39:18,165,10.056173268473456,-0.6815461921286681,-0.8098232055991651,-0.6815461921286641,22.187860816135682,104.29520417683318,0.07254575192928314,878140,-10.332453825857524,-11.281806535769423,-11.28180653576942, -5.4929080282534075
2024-04-23,04:42:13,166,10.056173268473456,48.45519767925719,2.8437741071170257,48.455197679257196,22.5989928009294,104.29520417683318,0.08453026413917542,883430,-10.332453825857524,-9.644968285625854,-9.64496828562585, -5.524710632918744
2024-04-23,04:45:09,167,10.056173268473456,25.652029430663713,2.2059587099749867,25.652029430663717,22.68726193663343,104.29520417683318,0.5317832231521606,888720,-10.332453825857524,-10.042999073897708,-10.042999073897704, -5.58023543737092
2024-04-23,04:48:06,168,10.056173268473456,5.320659226361579,0.207884722809502,5.320659226361585,22.23162949502666,104.29520417683318,0.4348672032356262,894010,-10.332453825857524,0.5809039297163476,0.5809039297163423, -5.445044551183072
2024-04-23,04:51:02,169,10.056173268473456,-8.522705779557993,-1.9531879431477255,-8.522705779557995,21.720077604266965,104.29520417683318,0.08868127316236496,899300,-10.332453825857524,-5.314323077579286,-5.314323077579289, -5.457447432006844
